ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,None,None,None,None
TUBE_SIDE_LEFT,FireMario,L,None,None,None,None
FireMario,TUBE_TOP_LEFT,R,VelChange,FireMario,None,vx
TUBE_TOP_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,D,None,None,None,None
LEFT_UP_GRASS_EDGE,FireMario,U,None,None,None,None
FireMario,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vy
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
Fireball,6,D,VelChange,Fireball,None,vy
Fireball,6,D,Add,Fireball,None,None
6,Fireball,U,VelChange,Fireball,None,vy
6,Fireball,U,Add,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_SIDE_LEFT,D,Add,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,Fireball,U,Add,Fireball,None,None
Fireball,7,R,Delete,Fireball,None,None
Fireball,7,R,VelChange,Fireball,None,vx
7,Fireball,L,Delete,Fireball,None,None
7,Fireball,L,VelChange,Fireball,None,vx
Fireball,TUBE_SIDE_RIGHT,R,Delete,Fireball,None,None
Fireball,TUBE_SIDE_RIGHT,R,VelChange,Fireball,None,vx
TUBE_SIDE_RIGHT,Fireball,L,Delete,Fireball,None,None
TUBE_SIDE_RIGHT,Fireball,L,VelChange,Fireball,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,FireMario,None,vx
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,FireMario,None,vx
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,FireMario,None,vx
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vy
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
Fireball,6,D,VelChange,Fireball,None,vy
Fireball,6,D,Add,Fireball,None,None
Fireball,6,D,VelChange,FireMario,None,vx
6,Fireball,U,VelChange,Fireball,None,vy
6,Fireball,U,Add,Fireball,None,None
6,Fireball,U,VelChange,FireMario,None,vx
Fireball,TUBE_SIDE_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_SIDE_LEFT,D,Add,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,D,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,Fireball,U,Add,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,U,VelChange,FireMario,None,vx
FireMario,TUBE_SIDE_LEFT,R,VelChange,Fireball,None,vy
FireMario,TUBE_SIDE_LEFT,R,Add,Fireball,None,None
FireMario,TUBE_SIDE_LEFT,R,VelChange,FireMario,None,vx
TUBE_SIDE_LEFT,FireMario,L,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,FireMario,L,Add,Fireball,None,None
TUBE_SIDE_LEFT,FireMario,L,VelChange,FireMario,None,vx
Fireball,7,R,Delete,Fireball,None,None
Fireball,7,R,VelChange,Fireball,None,vx
7,Fireball,L,Delete,Fireball,None,None
7,Fireball,L,VelChange,Fireball,None,vx
Fireball,TUBE_SIDE_RIGHT,R,Delete,Fireball,None,None
Fireball,TUBE_SIDE_RIGHT,R,VelChange,Fireball,None,vx
TUBE_SIDE_RIGHT,Fireball,L,Delete,Fireball,None,None
TUBE_SIDE_RIGHT,Fireball,L,VelChange,Fireball,None,vx
FireMario,TUBE_TOP_LEFT,R,None,None,None,None
TUBE_TOP_LEFT,FireMario,L,None,None,None,None
FireMario,TUBE_TOP_RIGHT,D,VelChange,FireMario,None,vy
TUBE_TOP_RIGHT,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_RIGHT,D,VelChange,FireMario,None,vx
FireMario,TUBE_TOP_RIGHT,D,VelChange,FireMario,None,vy
TUBE_TOP_RIGHT,FireMario,U,VelChange,FireMario,None,vx
TUBE_TOP_RIGHT,FireMario,U,VelChange,FireMario,None,vy
FireMario,TUBE_TOP_LEFT,D,None,None,None,None
TUBE_TOP_LEFT,FireMario,U,None,None,None,None
Fireball,1,L,Delete,Fireball,None,None
Fireball,1,L,VelChange,Fireball,None,vx
1,Fireball,R,Delete,Fireball,None,None
1,Fireball,R,VelChange,Fireball,None,vx
Fireball,TUBE_TOP_RIGHT,L,Delete,Fireball,None,None
Fireball,TUBE_TOP_RIGHT,L,VelChange,Fireball,None,vx
TUBE_TOP_RIGHT,Fireball,R,Delete,Fireball,None,None
TUBE_TOP_RIGHT,Fireball,R,VelChange,Fireball,None,vx
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
