ObjectA,ObjectB,A2BDir,EffectType,Source,Target,VelChange
Fireball,TUBE_TOP_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,D,append,Fireball,None,None
TUBE_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,U,append,Fireball,None,None
Fireball,6,D,VelChange,Fireball,None,vy
Fireball,6,D,VelChange,Fireball,None,vy
Fireball,6,D,append,Fireball,None,None
6,Fireball,U,VelChange,Fireball,None,vy
6,Fireball,U,VelChange,Fireball,None,vy
6,Fireball,U,append,Fireball,None,None
Fireball,TUBE_SIDE_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_SIDE_LEFT,D,VelChange,Fireball,None,vy
Fireball,TUBE_SIDE_LEFT,D,append,Fireball,None,None
TUBE_SIDE_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,Fireball,U,VelChange,Fireball,None,vy
TUBE_SIDE_LEFT,Fireball,U,append,Fireball,None,None
Fireball,TUBE_TOP_RIGHT,R,Delete,Fireball,None,None
Fireball,TUBE_TOP_RIGHT,R,VelChange,Fireball,None,vx
TUBE_TOP_RIGHT,Fireball,L,Delete,Fireball,None,None
TUBE_TOP_RIGHT,Fireball,L,VelChange,Fireball,None,vx
Fireball,1,R,Delete,Fireball,None,None
Fireball,1,R,VelChange,Fireball,None,vx
1,Fireball,L,Delete,Fireball,None,None
1,Fireball,L,VelChange,Fireball,None,vx
FireMario,TUBE_TOP_LEFT,D,VelChange,FireMario,None,vy
TUBE_TOP_LEFT,FireMario,U,VelChange,FireMario,None,vy
Fireball,2,R,Delete,Fireball,None,None
Fireball,2,R,VelChange,Fireball,None,vx
2,Fireball,L,Delete,Fireball,None,None
2,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_UP_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_UP_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
FireMario,TUBE_TOP_RIGHT,D,None,None,None,None
TUBE_TOP_RIGHT,FireMario,U,None,None,None,None
Fireball,0,D,VelChange,Fireball,None,vy
0,Fireball,U,VelChange,Fireball,None,vy
Fireball,TUBE_TOP_LEFT,D,VelChange,Fireball,None,vy
TUBE_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,8,R,Delete,Fireball,None,None
Fireball,8,R,VelChange,Fireball,None,vx
8,Fireball,L,Delete,Fireball,None,None
8,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_UP_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_UP_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,2,R,Delete,Fireball,None,None
Fireball,2,R,VelChange,Fireball,None,vx
2,Fireball,L,Delete,Fireball,None,None
2,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
FireMario,LEFT_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,VelChange,FireMario,None,vx
LEFT_UP_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
FireMario,GROUND,D,append,Fireball,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,append,Fireball,None,None
GROUND,FireMario,U,VelChange,FireMario,None,vx
GROUND,FireMario,U,VelChange,FireMario,None,vy
FireMario,LEFT_GRASS_EDGE,R,append,Fireball,None,None
FireMario,LEFT_GRASS_EDGE,R,VelChange,FireMario,None,vx
FireMario,LEFT_GRASS_EDGE,R,VelChange,FireMario,None,vy
LEFT_GRASS_EDGE,FireMario,L,append,Fireball,None,None
LEFT_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vx
LEFT_GRASS_EDGE,FireMario,L,VelChange,FireMario,None,vy
Fireball,0,R,Delete,Fireball,None,None
Fireball,0,R,VelChange,Fireball,None,vx
0,Fireball,L,Delete,Fireball,None,None
0,Fireball,L,VelChange,Fireball,None,vx
Fireball,RIGHT_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,RIGHT_GRASS_EDGE,R,VelChange,Fireball,None,vx
RIGHT_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
RIGHT_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
FireMario,LEFT_UP_GRASS_EDGE,R,None,None,None,None
LEFT_UP_GRASS_EDGE,FireMario,L,None,None,None,None
FireMario,RIGHT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
RIGHT_UP_GRASS_EDGE,FireMario,U,VelChange,FireMario,None,vy
FireMario,COIN,D,Delete,Coin,None,None
COIN,FireMario,U,Delete,Coin,None,None
Fireball,COIN,D,append,Fireball,None,None
Fireball,COIN,D,Delete,Coin,None,None
Fireball,COIN,D,VelChange,FireMario,None,vy
COIN,Fireball,U,append,Fireball,None,None
COIN,Fireball,U,Delete,Coin,None,None
COIN,Fireball,U,VelChange,FireMario,None,vy
FireMario,COIN,R,append,Fireball,None,None
FireMario,COIN,R,Delete,Coin,None,None
FireMario,COIN,R,VelChange,FireMario,None,vy
COIN,FireMario,L,append,Fireball,None,None
COIN,FireMario,L,Delete,Coin,None,None
COIN,FireMario,L,VelChange,FireMario,None,vy
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,Delete,16,None,None
Fireball,HILL_TOP_LEFT,R,VelChange,FireMario,None,vy
HILL_TOP_LEFT,Fireball,L,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,L,Delete,16,None,None
HILL_TOP_LEFT,Fireball,L,VelChange,FireMario,None,vy
Fireball,HILL_TOP_LEFT,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,D,Delete,16,None,None
Fireball,HILL_TOP_LEFT,D,VelChange,FireMario,None,vy
HILL_TOP_LEFT,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP_LEFT,Fireball,U,Delete,16,None,None
HILL_TOP_LEFT,Fireball,U,VelChange,FireMario,None,vy
Fireball,4,D,VelChange,Fireball,None,vy
Fireball,4,D,Delete,16,None,None
Fireball,4,D,VelChange,FireMario,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
4,Fireball,U,Delete,16,None,None
4,Fireball,U,VelChange,FireMario,None,vy
FireMario,BLOCK,U,VelChange,Fireball,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,VelChange,Fireball,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_TOP_LEFT,U,None,None,None,None
HILL_TOP_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,VelChange,Fireball,None,vy
HILL_FILL,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_FILL,U,VelChange,Fireball,None,vy
HILL_FILL,Fireball,D,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,U,VelChange,Fireball,None,vy
HILL_LEFT,Fireball,D,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,R,VelChange,Fireball,None,vy
HILL_LEFT,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_FILL,D,VelChange,Fireball,None,vy
HILL_FILL,Fireball,U,VelChange,Fireball,None,vy
Fireball,3,D,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,VelChange,Fireball,None,vy
HILL_FILL,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_FILL,D,VelChange,Fireball,None,vy
HILL_FILL,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,U,VelChange,Fireball,None,vy
HILL_FILL,Fireball,D,VelChange,Fireball,None,vy
Fireball,3,D,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,Delete,16,None,None
Fireball,HILL_FILL,R,VelChange,FireMario,None,vy
HILL_FILL,Fireball,L,Delete,16,None,None
HILL_FILL,Fireball,L,VelChange,FireMario,None,vy
Fireball,HILL_FILL,U,Delete,16,None,None
Fireball,HILL_FILL,U,VelChange,FireMario,None,vy
HILL_FILL,Fireball,D,Delete,16,None,None
HILL_FILL,Fireball,D,VelChange,FireMario,None,vy
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,U,None,None,None,None
HILL_RIGHT,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
FireMario,GROUND,D,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,Fireball,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,2,R,Delete,Fireball,None,None
Fireball,2,R,VelChange,Fireball,None,vx
2,Fireball,L,Delete,Fireball,None,None
2,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,RIGHT_GRASS_EDGE,L,Delete,Fireball,None,None
Fireball,RIGHT_GRASS_EDGE,L,VelChange,Fireball,None,vx
RIGHT_GRASS_EDGE,Fireball,R,Delete,Fireball,None,None
RIGHT_GRASS_EDGE,Fireball,R,VelChange,Fireball,None,vx
Fireball,0,L,Delete,Fireball,None,None
Fireball,0,L,VelChange,Fireball,None,vx
0,Fireball,R,Delete,Fireball,None,None
0,Fireball,R,VelChange,Fireball,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_LEFT,R,None,None,None,None
HILL_TOP_LEFT,Fireball,L,None,None,None,None
Fireball,3,D,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,R,VelChange,Fireball,None,vy
HILL_TOP,Fireball,L,VelChange,Fireball,None,vy
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_LEFT,R,None,None,None,None
HILL_LEFT,Fireball,L,None,None,None,None
FireMario,HILL_TOP_LEFT,D,VelChange,FireMario,None,vy
HILL_TOP_LEFT,FireMario,U,VelChange,FireMario,None,vy
Fireball,HILL_FILL,R,None,None,None,None
HILL_FILL,Fireball,L,None,None,None,None
Fireball,HILL_LEFT,U,None,None,None,None
HILL_LEFT,Fireball,D,None,None,None,None
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
FireMario,HILL_TOP,D,None,None,None,None
HILL_TOP,FireMario,U,None,None,None,None
Fireball,HILL_LEFT,R,append,Fireball,None,None
HILL_LEFT,Fireball,L,append,Fireball,None,None
Fireball,HILL_LEFT,D,append,Fireball,None,None
HILL_LEFT,Fireball,U,append,Fireball,None,None
FireMario,HILL_LEFT,U,VelChange,Fireball,None,vy
HILL_LEFT,FireMario,D,VelChange,Fireball,None,vy
FireMario,HILL_LEFT,R,VelChange,Fireball,None,vy
HILL_LEFT,FireMario,L,VelChange,Fireball,None,vy
Fireball,HILL_FILL,R,None,None,None,None
HILL_FILL,Fireball,L,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
FireMario,HILL_TOP_LEFT,U,None,None,None,None
HILL_TOP_LEFT,FireMario,D,None,None,None,None
Fireball,3,D,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,D,VelChange,Fireball,None,vy
HILL_FILL,Fireball,U,VelChange,Fireball,None,vy
FireMario,HILL_FILL,R,VelChange,Fireball,None,vy
HILL_FILL,FireMario,L,VelChange,Fireball,None,vy
FireMario,HILL_TOP,R,VelChange,Fireball,None,vy
HILL_TOP,FireMario,L,VelChange,Fireball,None,vy
FireMario,HILL_TOP,U,VelChange,Fireball,None,vy
HILL_TOP,FireMario,D,VelChange,Fireball,None,vy
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Fireball,HILL_FILL,D,None,None,None,None
HILL_FILL,Fireball,U,None,None,None,None
Fireball,4,D,VelChange,Fireball,None,vy
4,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT_IN,D,VelChange,Fireball,None,vy
HILL_TOP_RIGHT_IN,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_RIGHT,U,None,None,None,None
HILL_RIGHT,Fireball,D,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
FireMario,HILL_TOP,D,VelChange,Fireball,None,vy
FireMario,HILL_TOP,D,VelChange,FireMario,None,vy
HILL_TOP,FireMario,U,VelChange,Fireball,None,vy
HILL_TOP,FireMario,U,VelChange,FireMario,None,vy
Fireball,HILL_RIGHT,D,None,None,None,None
HILL_RIGHT,Fireball,U,None,None,None,None
Fireball,HILL_RIGHT,R,None,None,None,None
HILL_RIGHT,Fireball,L,None,None,None,None
FireMario,HILL_TOP_RIGHT,D,None,None,None,None
HILL_TOP_RIGHT,FireMario,U,None,None,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Fireball,8,R,Delete,Fireball,None,None
Fireball,8,R,VelChange,Fireball,None,vx
8,Fireball,L,Delete,Fireball,None,None
8,Fireball,L,VelChange,Fireball,None,vx
Fireball,LEFT_UP_GRASS_EDGE,R,Delete,Fireball,None,None
Fireball,LEFT_UP_GRASS_EDGE,R,VelChange,Fireball,None,vx
LEFT_UP_GRASS_EDGE,Fireball,L,Delete,Fireball,None,None
LEFT_UP_GRASS_EDGE,Fireball,L,VelChange,Fireball,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,COIN,U,None,None,None,None
COIN,Fireball,D,None,None,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
FireMario,COIN,R,Delete,Coin,None,None
FireMario,COIN,R,VelChange,FireMario,None,vy
COIN,FireMario,L,Delete,Coin,None,None
COIN,FireMario,L,VelChange,FireMario,None,vy
FireMario,LEFT_UP_GRASS_EDGE,D,Delete,Coin,None,None
FireMario,LEFT_UP_GRASS_EDGE,D,VelChange,FireMario,None,vy
LEFT_UP_GRASS_EDGE,FireMario,U,Delete,Coin,None,None
LEFT_UP_GRASS_EDGE,FireMario,U,VelChange,FireMario,None,vy
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
FireMario,COIN,R,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,VelChange,Fireball,None,vy
COIN,FireMario,L,Delete,Coin,None,None
Fireball,COIN,D,None,None,None,None
COIN,Fireball,U,None,None,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,Delete,Coin,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
FireMario,COIN,R,append,Fireball,None,None
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,append,Fireball,None,None
COIN,FireMario,L,Delete,Coin,None,None
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
FireMario,BLOCK,U,Change,BLOCK,SPENT,None
FireMario,BLOCK,U,append,FireFlower,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Change,BLOCK,SPENT,None
BLOCK,FireMario,D,append,FireFlower,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,Delete,Coin,None,None
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,Delete,Coin,None,None
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,Delete,Coin,None,None
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,Delete,Coin,None,None
FireMario,COIN,R,VelChange,Fireball,None,vy
FireMario,COIN,R,Delete,Coin,None,None
COIN,FireMario,L,VelChange,Fireball,None,vy
COIN,FireMario,L,Delete,Coin,None,None
FireMario,GROUND,D,VelChange,FireMario,None,vy
GROUND,FireMario,U,VelChange,FireMario,None,vy
Fireball,6,R,VelChange,Fireball,None,vy
Fireball,6,R,Delete,Fireball,None,None
Fireball,6,R,VelChange,Fireball,None,vx
6,Fireball,L,VelChange,Fireball,None,vy
6,Fireball,L,Delete,Fireball,None,None
6,Fireball,L,VelChange,Fireball,None,vx
Fireball,BLOCK,R,VelChange,Fireball,None,vy
Fireball,BLOCK,R,Delete,Fireball,None,None
Fireball,BLOCK,R,VelChange,Fireball,None,vx
BLOCK,Fireball,L,VelChange,Fireball,None,vy
BLOCK,Fireball,L,Delete,Fireball,None,None
BLOCK,Fireball,L,VelChange,Fireball,None,vx
FireMario,BLOCK,U,Delete,16,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,Delete,16,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,COIN,D,VelChange,FireMario,None,vx
COIN,Fireball,U,VelChange,FireMario,None,vx
FireMario,GROUND,D,VelChange,FireMario,None,vx
GROUND,FireMario,U,VelChange,FireMario,None,vx
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,COIN,U,VelChange,Fireball,None,vy
COIN,Fireball,D,VelChange,Fireball,None,vy
Fireball,COIN,R,None,None,None,None
COIN,Fireball,L,None,None,None,None
Fireball,6,R,Delete,Fireball,None,None
Fireball,6,R,VelChange,Fireball,None,vx
6,Fireball,L,Delete,Fireball,None,None
6,Fireball,L,VelChange,Fireball,None,vx
Fireball,BLOCK,R,Delete,Fireball,None,None
Fireball,BLOCK,R,VelChange,Fireball,None,vx
BLOCK,Fireball,L,Delete,Fireball,None,None
BLOCK,Fireball,L,VelChange,Fireball,None,vx
Fireball,COIN,R,Delete,Fireball,None,None
Fireball,COIN,R,VelChange,Fireball,None,vx
COIN,Fireball,L,Delete,Fireball,None,None
COIN,Fireball,L,VelChange,Fireball,None,vx
FireMario,BLOCK,U,append,Fireball,None,None
FireMario,BLOCK,U,Change,BLOCK,SPENT,None
FireMario,BLOCK,U,append,Coin,None,None
FireMario,BLOCK,U,VelChange,FireMario,None,vy
BLOCK,FireMario,D,append,Fireball,None,None
BLOCK,FireMario,D,Change,BLOCK,SPENT,None
BLOCK,FireMario,D,append,Coin,None,None
BLOCK,FireMario,D,VelChange,FireMario,None,vy
FireMario,GROUND,D,None,None,None,None
GROUND,FireMario,U,None,None,None,None
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,FireMario,None,vx
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,FireMario,None,vx
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,FireMario,None,vx
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,FireMario,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,Fireball,None,vy
Fireball,GROUND,D,VelChange,FireMario,None,vx
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,FireMario,None,vx
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,FireMario,None,vx
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,FireMario,None,vx
Fireball,HILL_RIGHT,D,VelChange,FireMario,None,vx
HILL_RIGHT,Fireball,U,VelChange,FireMario,None,vx
Fireball,HILL_RIGHT,L,VelChange,FireMario,None,vx
HILL_RIGHT,Fireball,R,VelChange,FireMario,None,vx
Fireball,GROUND,D,VelChange,Fireball,None,vy
GROUND,Fireball,U,VelChange,Fireball,None,vy
Fireball,7,D,VelChange,Fireball,None,vy
7,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,D,VelChange,Fireball,None,vy
HILL_FILL,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_RIGHT,D,VelChange,Fireball,None,vy
HILL_RIGHT,Fireball,U,VelChange,Fireball,None,vy
Fireball,HILL_FILL,L,VelChange,Fireball,None,vy
HILL_FILL,Fireball,R,VelChange,Fireball,None,vy
Fireball,3,D,VelChange,Fireball,None,vy
Fireball,3,D,VelChange,FireMario,None,vx
3,Fireball,U,VelChange,Fireball,None,vy
3,Fireball,U,VelChange,FireMario,None,vx
Fireball,HILL_TOP,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP,D,VelChange,FireMario,None,vx
HILL_TOP,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP,Fireball,U,VelChange,FireMario,None,vx
Fireball,HILL_TOP_RIGHT_IN,D,VelChange,Fireball,None,vy
Fireball,HILL_TOP_RIGHT_IN,D,VelChange,FireMario,None,vx
HILL_TOP_RIGHT_IN,Fireball,U,VelChange,Fireball,None,vy
HILL_TOP_RIGHT_IN,Fireball,U,VelChange,FireMario,None,vx
FireMario,SPENT,L,VelChange,Fireball,None,vy
FireMario,SPENT,L,VelChange,FireMario,None,vx
SPENT,FireMario,R,VelChange,Fireball,None,vy
SPENT,FireMario,R,VelChange,FireMario,None,vx
Fireball,HILL_FILL,U,None,None,None,None
HILL_FILL,Fireball,D,None,None,None,None
Fireball,HILL_FILL,U,VelChange,Fireball,None,vy
